sample_id,label
llama3.1_8b_chat::trivia_qa_2_60k::base::main::51557,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35509,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6534,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::29039,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13025,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::57233,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::55217,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::9179,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::51554,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::4621,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::52305,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::16612,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::49134,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::46280,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6071,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::47192,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::37436,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::1717,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::34373,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::25209,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::12744,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2495,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::15859,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::36811,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::22737,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::1613,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::24543,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::27573,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::44671,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::49530,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2639,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6267,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::46340,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::36500,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::1931,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::25270,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::25327,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::24113,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::14755,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::34816,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::32757,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::17878,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::43230,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::9684,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::31399,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::46647,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6991,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::11722,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::52749,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::15136,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13940,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::1692,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::52319,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::16269,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::42969,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::31744,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::14110,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::10781,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::45621,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13706,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13373,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::21373,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6198,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35865,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::9590,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::18198,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::17789,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35240,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::47580,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::4102,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::1785,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::55348,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::23786,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::42267,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::12463,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::9961,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::22524,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::46493,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::26726,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::10625,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::16584,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::51928,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::58096,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13471,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::41902,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::33472,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::5485,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::5787,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::34602,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::34717,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::23979,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::20804,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::27378,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::50361,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::45954,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::16367,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::14311,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::27039,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::26347,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::18519,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::3298,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::23864,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::998,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::26822,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13132,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::22771,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::17826,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::31478,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::43683,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::22311,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::18046,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::48359,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2168,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::44686,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::45977,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::36726,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::29679,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::40932,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::12233,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::32230,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::41725,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::42876,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::5818,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::12729,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::41929,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::27235,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::53386,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::36399,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::19223,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::41877,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::3553,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::53132,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::53322,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::27186,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::27224,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::38135,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::12025,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::36313,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6577,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::1209,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::23116,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::36560,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::47690,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::53255,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13629,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::38090,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::3185,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13628,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::57585,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::23396,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::3146,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::42835,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::679,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::80,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6781,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::42551,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::1106,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::14895,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::58449,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::8199,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13670,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::55470,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::751,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::47567,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2847,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::58029,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::55854,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2092,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::33313,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13813,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2437,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6596,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::32080,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::9995,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2616,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::37838,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::10874,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::23201,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13352,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::42425,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::26668,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::14729,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::19814,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6737,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::54323,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::57207,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::665,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::50090,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::28258,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::26698,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::24566,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::15522,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::38048,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::33618,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::25756,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::46531,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::57348,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::56135,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35705,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::31153,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::9193,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::21704,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::52444,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::23149,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::4900,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::10442,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::29340,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::48452,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::19210,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::38766,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::4958,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::41864,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::45689,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::52512,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::46019,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::23015,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::3291,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::5455,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::31091,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::19937,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::52390,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::48,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6912,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::41474,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::54625,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::23152,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::41026,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::53249,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2064,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::12961,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::19406,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::27956,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::32677,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::45341,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::54955,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::14946,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::30581,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13390,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::15371,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::37005,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::5794,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::8043,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::7302,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::44049,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::25993,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::3156,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::9759,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::5209,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35567,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::25042,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::50954,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::25425,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::16194,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::20555,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::48843,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::23087,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::54025,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::48397,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::47218,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::21243,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::30274,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::5807,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::51282,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::55608,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::57169,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13072,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::5091,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::16832,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::20551,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::23837,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2917,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::8312,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::33083,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::44811,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::37919,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::50327,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::25432,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::38515,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::43937,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::36359,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::4501,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::24327,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::17453,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6597,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::29494,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::51503,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::58123,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::32449,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6554,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::11226,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::4453,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::16189,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13477,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::5982,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6440,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::17199,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::30157,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::37001,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::8581,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::50371,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::21239,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::47976,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::20481,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::24187,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::31800,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::30735,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::10467,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::16669,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::3294,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::18118,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::51682,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::14986,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::55327,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::49132,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::8388,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::50313,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::22539,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::47745,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::44801,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::48288,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::38527,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::44308,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::51793,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::43679,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::57583,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2732,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::12739,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::57527,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::41009,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::31060,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6103,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::17594,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2517,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::1271,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::42799,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::10699,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::46020,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::5494,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35656,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::43710,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::18797,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::48672,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::14346,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::34735,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::56714,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::8020,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::58358,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::12572,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::31490,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::38629,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::49125,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::40653,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::50830,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::16003,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::18517,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::14796,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::7885,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::8794,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::54076,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::28229,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::39483,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::20746,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::212,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::39286,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::34616,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2319,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::39520,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2852,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2673,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::17322,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::34714,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::4261,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::11281,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::31944,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::25053,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::40516,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::849,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::5931,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::31983,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::18493,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2052,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::20863,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::45079,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35236,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::18979,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::16848,1
