sample_id,label
llama3.1_8b_chat::trivia_qa_2_60k::base::main::36902,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::50250,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::21906,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35726,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::1799,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::30180,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::55634,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::37574,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::21624,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::12571,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::58502,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::17876,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::10835,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::20174,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::58488,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35449,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::29540,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::41864,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::32084,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::3956,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::52473,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2409,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::10757,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::57247,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::20533,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::28477,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::23715,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::39091,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::53323,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35337,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35849,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::1849,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::51094,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::27829,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2498,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2635,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::45231,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::12458,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::5966,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::21676,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::47471,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::40871,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::8530,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::31268,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::5277,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13931,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::56604,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::365,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::4150,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::29160,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::33204,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::27445,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::32328,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::23162,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::16201,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::39659,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::31560,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::28384,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::439,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::17621,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::45863,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13548,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::16725,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::51985,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::7278,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::10866,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::53180,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13433,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::18485,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::34858,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::54140,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::44290,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35254,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6705,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::52343,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::42318,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::34353,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::24380,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::15174,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::48241,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::46110,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::43900,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::54186,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::4785,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::51113,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::37289,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::999,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13122,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::5713,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::44458,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::48429,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::53359,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::11581,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::15340,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::28540,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::30157,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::104,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::7106,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::26932,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::42690,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6799,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35468,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::23185,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::7502,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::30263,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::12355,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::34717,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::4678,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::38510,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::26043,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::55008,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::49432,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::39265,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::56300,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::42598,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::20555,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35130,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::26950,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::14105,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::14053,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2696,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::42658,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::27957,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::4869,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35360,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::26398,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::674,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::34886,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::27185,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::3439,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::11525,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::5463,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::30629,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::41364,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::8171,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2934,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::3448,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::17915,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::40466,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::54124,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6301,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::40757,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::19011,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::34268,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::17517,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::33938,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::55941,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::37072,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::22529,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2889,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13407,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::49446,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::33211,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::47711,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::22329,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::16704,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::8916,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::89,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::17723,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::32320,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2267,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::54914,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::543,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::25871,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::33522,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::50661,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::57452,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::3165,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::33851,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::40927,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::42137,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::4736,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::18026,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::38010,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::45277,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::38720,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::33957,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::42263,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::156,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::29778,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::47578,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::46487,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::2666,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::28708,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::40718,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::36975,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::34646,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::23768,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::26226,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::7132,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35368,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::26816,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::52519,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::44354,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::25022,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::53199,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::26337,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::45827,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::11716,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::10172,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::24622,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::17976,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::21348,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::12947,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::7291,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::15899,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35847,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::55013,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::21211,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::6792,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::46722,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::46869,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::13486,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::3354,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::28967,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::34216,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::38657,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::45820,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::55231,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::14792,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::14725,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::15369,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::12453,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::24847,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::17287,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::56675,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::45970,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::35874,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::56184,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::37626,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::44933,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::44406,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::40817,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::12649,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::27801,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::11806,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::33717,1
llama3.1_8b_chat::trivia_qa_2_60k::base::main::33700,1
