sample_id,label
mistral_7b_instruct::trivia_qa_2_60k::base::main::1889,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::48945,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::41026,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::7833,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::26802,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::23813,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::30355,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::49797,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::25162,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::46182,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::1669,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::19581,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::41323,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50249,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::30948,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::40433,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::6704,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::26105,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::32538,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::40095,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::51719,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::22116,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::47636,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::51242,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::51708,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::39431,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::47436,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::36423,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::45579,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3034,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::53301,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::7041,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::7024,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::11897,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::8689,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::11263,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::1481,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::49267,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::33453,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::30458,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::22661,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::19762,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::45844,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::53335,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::11915,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::28950,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::36064,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::23446,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::47647,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::57021,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::54844,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::2544,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::33300,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::36460,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::49894,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::22555,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::36537,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::1618,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::53288,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::6877,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::55172,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::6170,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::36875,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::53315,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::11274,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::13439,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::20517,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::33490,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::29620,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::37696,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::53086,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::31050,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::34926,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::697,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4412,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::5957,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::15142,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::54031,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::29294,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::39587,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::14970,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::35586,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::16663,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::55365,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::1965,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50840,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::5036,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::707,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::7138,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::54708,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::31029,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::58229,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::32027,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::24636,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::13629,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::30644,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::42772,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::9121,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::30689,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::38163,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::55927,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::57052,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::42149,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::43999,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::28259,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::15773,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::15597,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::20849,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50424,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4090,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::24086,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::18083,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::17303,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::25029,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::16102,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::48572,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::39828,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::12616,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::14139,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::30856,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::11743,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::25326,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::6985,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::20138,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::9412,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::36997,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::41773,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::26867,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::49533,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::45091,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::5566,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::48329,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::20370,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::30762,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::47402,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::23721,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::17046,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::47115,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::21951,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::27152,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::12437,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::890,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::8767,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::19196,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::26122,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::47339,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::20434,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::56753,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::26756,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::40861,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::8455,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::39690,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::10708,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::16835,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::57867,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::6420,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::5302,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4843,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::52816,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::51918,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3402,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::11566,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::13727,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::28056,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::11873,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::40456,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::10558,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::26692,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::54286,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::53655,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::21854,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::1450,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::39642,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::2127,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::15808,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50089,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::40395,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::36986,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::58219,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::52947,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::45223,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::2851,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::27625,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::12746,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::44760,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::47356,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::41545,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::51385,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::9547,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::2357,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::51204,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::29464,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::46211,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::45209,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::46727,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::15825,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::7627,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::24135,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::7115,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::19342,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::46445,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::56866,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::25058,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::10837,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::21512,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::9104,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3017,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::24434,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::26256,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::11417,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::45366,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::25202,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::48057,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::9180,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::19409,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::11399,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::49742,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::40907,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::44007,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::38701,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::56846,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::18808,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50751,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::9536,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::5357,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::1399,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::46016,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::8239,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::28200,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::26798,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::31151,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::7816,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::20935,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::33062,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::32766,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50689,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::19210,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::35628,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::34644,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::6896,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::26269,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3582,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::54525,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::2145,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::33552,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::40323,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::44637,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::6151,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::37904,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::14974,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::29233,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3505,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::47956,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::35348,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::46131,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::26872,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50759,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3546,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::27931,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::12260,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3483,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::46757,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::17498,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::25040,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3381,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::13613,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::11908,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::9788,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4631,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::43271,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::15618,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::13485,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::46599,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::49636,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::44300,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::35933,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::32346,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::49140,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::36304,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::34838,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::21264,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::45856,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::34698,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::14305,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::36057,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::20502,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::26241,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::15368,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::51821,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::7166,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::36701,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3639,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::42207,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::696,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::40538,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::36494,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::6624,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::57384,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::19715,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::51956,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::37388,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::20610,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::22144,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::53936,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::40453,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::57819,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::56352,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::5537,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::7829,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::23865,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::27252,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::20662,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4760,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::57378,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::23425,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::51349,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4906,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::31084,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::16120,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::57599,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::44390,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::8498,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::10529,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::26335,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::42115,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::44075,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::34920,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::56152,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::23628,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::1440,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::31724,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::17280,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::25164,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::17196,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::9131,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::19653,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::24545,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::10849,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::28702,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50631,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3069,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::26937,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::31132,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::38502,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::44940,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::51978,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::48966,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::14326,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::57072,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::109,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::16850,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::8560,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50277,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::57089,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::34120,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::8226,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::12550,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::23667,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::13457,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::32402,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4771,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::58117,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::593,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::10571,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::56066,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::35983,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::49831,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::31338,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::38293,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::5473,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::44150,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::2015,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::33905,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::33065,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::25818,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::56513,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::17039,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::21710,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4339,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::27993,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::30068,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::56273,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::6235,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::27705,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::44288,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::12810,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::57883,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::54925,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::53012,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::41714,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::38873,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::25673,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::44407,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::14962,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::5212,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::56990,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::2863,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::20290,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50049,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::9029,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::41212,1
