sample_id,label
mistral_7b_instruct::trivia_qa_2_60k::base::main::20054,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::10815,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::38764,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::24566,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4247,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::55121,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::12064,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::10500,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::7820,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::13349,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::43596,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::45669,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::5588,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::2257,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::18625,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::43127,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::14313,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::12260,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::29072,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::14562,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4640,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::28119,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::55363,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::41238,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::2248,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4194,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::6457,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::38916,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::32063,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::47223,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::1119,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::36503,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::18702,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::58076,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::42872,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::7369,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::37619,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::31866,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::51658,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::14990,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::12553,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::8076,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3788,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::5756,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::45894,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::52861,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::45181,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::37946,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::47837,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::19868,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::45027,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::24,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::12830,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::17340,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::24392,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::10787,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::5142,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::28858,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::13951,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50075,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::35868,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::48549,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::15929,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::53238,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::9360,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::15911,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::52162,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::2092,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::5235,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::30249,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3393,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4613,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::55216,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::30560,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::41683,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::55862,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4178,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::53632,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::44434,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::14219,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::31881,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::18592,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::48567,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::29102,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::53111,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::43947,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::41510,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::19712,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::31351,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::46436,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::51386,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::17867,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::7976,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::23327,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::33908,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::1015,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::1862,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::41955,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::31263,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::38406,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::27936,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::46342,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::13884,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::17522,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::42012,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3090,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::49611,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::7469,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::7263,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::57841,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::1790,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::16783,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::49896,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::22060,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3547,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::46560,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::37271,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::45065,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::18338,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::24302,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::35870,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::29657,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::46573,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::21160,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::55173,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::29729,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4532,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::57223,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::38219,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::44212,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::24188,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::30196,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::31023,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::47649,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::57400,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::29736,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::34479,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3087,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::38962,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::37123,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::5918,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::22590,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::38345,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::51508,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::35269,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::24452,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3389,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::53915,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::22305,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::1531,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::30011,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50043,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::24931,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::18131,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::54086,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::6140,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::27390,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::34276,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::31842,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::41638,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::16066,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::29887,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::32470,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4408,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::22202,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::53068,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::53126,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::41958,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::25839,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::10337,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::45980,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::12495,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::23616,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::52521,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50062,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::38504,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::36038,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::22500,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::11489,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::2761,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50404,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::40272,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::108,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::7750,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::45812,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::21871,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50838,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::24803,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::49215,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::42798,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::43837,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::49664,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50948,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::37193,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::55828,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::15505,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::42549,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::20624,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::41750,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::21071,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::25401,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::8454,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::34735,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::18644,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::44551,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::15385,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::17778,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::24838,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::30084,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::55259,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::49296,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::17308,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::41940,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::56816,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::33057,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::51071,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4020,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::16703,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::49526,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::10306,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::37104,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::47990,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::22391,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::41537,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::51317,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::32445,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::44367,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::55836,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::58085,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::32621,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::57578,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50859,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::11382,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::55128,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::30611,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::53961,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::49130,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::27874,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::37988,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::55695,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::52776,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3545,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::68,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4921,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::21212,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::24355,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::16180,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::26785,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::1169,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50249,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::21676,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::44534,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::45156,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::52291,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::8460,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::26322,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::41896,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::10656,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::26320,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::10699,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::54680,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::2470,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::51359,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::2839,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::21937,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::58170,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::39133,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::8787,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::37634,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::40530,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::38873,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50335,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::34747,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::5383,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::13447,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::14025,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50076,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4716,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::22172,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::58225,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::21803,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::53669,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::20523,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::35476,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::14218,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::37155,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::54635,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::20868,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::22127,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::57208,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::27467,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::48090,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::29167,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::31896,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::11754,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::12108,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::30313,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::14649,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::17864,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::874,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4065,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::22927,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::8148,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::20809,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::23067,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::17833,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::4596,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::9346,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::13250,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::8040,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::57433,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::46807,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::54448,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::46602,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::35637,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::49350,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50784,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::15004,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::10905,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::19072,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::28138,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::47146,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::13504,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::19729,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::9236,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::28593,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::17140,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::22035,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::53112,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::15821,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::6624,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::5793,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::18521,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::51888,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::15733,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::50229,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3931,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::19566,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::11032,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::39660,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::26306,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::33249,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::34183,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::52398,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::13494,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::25857,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::22403,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::36227,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::1059,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::5075,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::43039,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::2700,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::38933,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::58022,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::32022,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::57930,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::23444,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::48932,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::40345,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::49963,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::10698,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::23877,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::28890,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::544,1
mistral_7b_instruct::trivia_qa_2_60k::base::main::3233,1
