sample_id,label
ministral_8b_instruct::trivia_qa_2_60k::base::main::41386,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::37072,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::27611,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::37194,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::3252,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::45935,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::17492,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::53893,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::40761,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::5186,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::51730,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::16813,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::4895,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::14258,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::31787,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::50354,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::42178,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::56664,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::38551,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::11299,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::12911,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::19402,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::13978,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::9742,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::58505,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::18622,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::38575,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::36608,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::16662,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::34836,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::46575,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::20222,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::36239,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::50112,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::28282,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::54393,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::34711,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::23542,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::8063,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::13003,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::2890,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::52701,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::28988,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::54330,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::53001,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::20274,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::17238,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::24895,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::13052,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::45979,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::31443,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::33329,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::13807,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::52580,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::50031,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::17392,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::20367,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::35885,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::49617,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::51355,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::57302,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::46723,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::48320,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::11989,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::33277,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::35568,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::47633,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::54191,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::4821,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::30535,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::46237,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::34744,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::46714,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::21327,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::5918,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::27207,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::12529,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::16062,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::26849,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::28509,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::32924,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::34214,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::49905,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::44196,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::26839,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::58533,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::2696,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::43911,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::26541,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::33732,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::21527,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::12234,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::49122,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::17739,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::45388,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::49161,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::57673,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::4694,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::1770,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::55572,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::38320,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::40555,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::4241,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::78,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::15963,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::52954,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::57553,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::36996,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::54592,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::55324,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::11417,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::30577,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::17905,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::52789,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::17738,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::50657,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::32903,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::4527,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::53315,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::44827,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::31146,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::47734,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::41034,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::33962,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::7312,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::33639,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::11636,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::9117,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::26668,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::22155,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::11094,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::49747,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::54564,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::32415,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::13755,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::21026,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::27816,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::18393,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::55969,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::39963,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::1289,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::13359,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::13048,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::3708,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::39708,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::51835,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::2008,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::16627,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::7689,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::46360,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::12915,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::17054,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::24245,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::39527,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::2841,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::1673,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::51744,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::39397,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::57542,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::32080,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::2321,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::35678,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::54791,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::55945,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::23957,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::4584,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::51008,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::54350,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::8961,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::7002,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::9756,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::45641,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::3779,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::11580,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::11214,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::23556,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::3906,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::43414,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::25874,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::30527,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::11726,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::9003,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::44853,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::37904,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::44630,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::23348,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::50751,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::8843,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::6836,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::967,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::17696,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::11597,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::53858,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::24176,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::25635,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::11548,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::975,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::36695,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::24080,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::51443,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::53062,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::36473,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::52343,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::54236,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::10891,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::16212,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::1875,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::58140,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::7070,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::46275,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::2452,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::50343,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::25292,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::13635,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::26460,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::56827,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::56244,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::25976,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::34727,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::56571,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::33216,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::21688,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::4817,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::39966,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::19641,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::30439,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::1497,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::18810,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::10742,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::33797,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::5880,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::17977,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::47099,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::18603,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::14290,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::52201,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::38594,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::34395,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::8212,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::22713,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::26502,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::21227,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::38405,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::17837,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::16776,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::50701,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::48481,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::34996,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::24522,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::2223,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::17425,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::42613,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::34777,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::12273,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::39242,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::38870,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::29013,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::44982,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::331,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::3720,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::35740,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::53312,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::10488,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::55938,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::7899,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::39229,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::9026,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::17994,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::37922,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::20607,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::47978,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::25747,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::36922,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::24615,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::7058,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::6411,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::43816,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::11085,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::50154,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::32637,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::24870,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::16489,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::38699,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::10781,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::1893,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::45894,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::808,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::40784,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::40194,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::37930,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::3700,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::57263,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::26916,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::47514,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::28526,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::30867,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::54432,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::58385,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::51090,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::7273,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::8471,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::19818,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::12013,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::30592,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::15462,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::49236,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::37268,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::10829,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::22429,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::33785,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::56007,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::10837,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::49954,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::54532,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::109,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::37366,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::18143,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::30424,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::23384,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::44899,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::24274,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::50105,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::44726,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::37186,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::21457,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::43273,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::21058,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::545,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::37032,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::38991,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::22727,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::42049,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::14546,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::29571,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::21133,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::35205,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::26399,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::31972,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::4094,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::26932,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::50120,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::12433,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::45678,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::28757,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::20869,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::26737,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::29597,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::1681,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::23484,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::52246,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::3686,1
ministral_8b_instruct::trivia_qa_2_60k::base::main::45669,1
