sample_id,label
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::2783,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::2392,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::44461,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::7075,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::27177,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::33326,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::14720,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::46772,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::54992,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::33791,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::30249,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::41444,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::27349,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::10285,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::22428,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::20146,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::10811,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::45075,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::28259,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::50930,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::12406,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::51031,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::30765,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::15591,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::23044,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::52408,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::23094,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::35339,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::15763,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::40648,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::33853,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::38274,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::12561,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::22297,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::12197,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::37368,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::15230,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::10039,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::9323,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::42377,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::24119,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::17598,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::12159,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::17436,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::46198,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::1898,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::4025,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::32315,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::54352,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::32343,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::42069,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::40570,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::10301,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::35160,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::50059,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::45917,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::26016,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::55076,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::23024,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::47866,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::50341,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::40066,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::19538,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::30220,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::7882,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::38976,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::9385,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::1566,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::12635,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::3260,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::14269,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::6564,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::49492,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::2116,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::29276,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::50458,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::32284,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::14862,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::32868,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::15057,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::21347,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::53755,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::46457,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::16248,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::4455,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::25559,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::55984,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::44166,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::24389,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::52552,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::12704,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::55437,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::10643,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::55840,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::51146,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::56737,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::15960,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::45922,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::5276,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::505,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::2895,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::26506,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::15493,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::52548,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::38730,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::24067,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::50169,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::7278,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::49359,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::53694,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::34983,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::50179,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::11089,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::50959,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::47821,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::34516,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::18295,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::34852,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::4568,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::51122,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::2018,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::37649,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::2867,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::27241,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::27865,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::12206,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::3756,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::35306,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::17476,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::56499,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::38012,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::53635,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::29011,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::3156,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::43066,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::35723,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::35580,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::497,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::49427,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::38463,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::8900,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::44808,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::25069,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::18703,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::20423,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::13520,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::18747,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::29173,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::24038,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::36585,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::28823,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::56104,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::48026,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::56148,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::6370,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::3021,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::40754,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::44541,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::31002,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::30170,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::34777,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::20618,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::41777,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::46089,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::16225,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::36663,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::4069,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::26732,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::42945,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::52269,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::16243,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::29726,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::29129,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::50786,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::4960,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::35005,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::20715,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::48741,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::38691,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::42916,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::41731,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::44131,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::52292,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::18292,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::27336,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::23141,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::32132,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::14073,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::21392,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::52957,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::10735,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::9853,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::35795,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::2679,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::22957,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::14370,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::10372,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::9322,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::4006,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::52938,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::57787,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::48623,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::53977,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::9173,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::7623,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::47920,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::25362,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::22025,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::14451,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::28070,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::32943,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::29185,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::2293,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::30421,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::50966,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::49563,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::14939,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::28584,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::51349,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::33645,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::28553,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::35886,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::48528,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::16425,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::28981,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::4934,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::24688,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::58333,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::2496,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::56477,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::34714,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::6584,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::56020,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::30306,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::50874,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::52764,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::23546,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::27906,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::34547,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::6722,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::35408,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::6179,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::11670,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::32402,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::24398,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::51397,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::47283,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::22918,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::28880,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::38759,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::25306,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::39483,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::42615,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::4969,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::1008,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::42177,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::19032,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::31324,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::44031,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::5380,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::9371,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::13075,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::24828,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::58519,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::50732,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::40540,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::28064,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::10725,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::25794,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::22618,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::4028,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::10817,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::3117,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::23717,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::18200,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::24,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::30024,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::5198,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::57075,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::22667,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::38956,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::17474,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::31997,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::21861,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::16711,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::52383,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::43744,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::58490,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::27642,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::23060,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::32727,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::23479,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::30768,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::22940,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::56604,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::3764,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::31080,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::9918,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::27267,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::37392,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::17486,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::22796,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::6,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::34891,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::16062,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::38191,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::14553,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::34235,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::36695,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::43270,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::7989,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::19127,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::10974,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::41463,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::45234,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::43112,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::5828,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::9053,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::24575,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::13976,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::19048,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::30321,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::58273,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::16023,1
qwen_2.5_7b_instruct::trivia_qa_2_60k::base::main::38964,1
